Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Ownership,Industry,Sector,Revenue,Minimum Salary,Maximum Salary,Average Salary,salary_category,Rating Interval,Min Employees,Max Employees,Ownership Category,Ownership_College / University,Ownership_Company - Private,Ownership_Company - Public,Ownership_Contract,Ownership_Government,Ownership_Hospital,Ownership_Nonprofit Organization,Ownership_Other Organization,Ownership_Private Practice / Firm,Ownership_Self-employed,Ownership_Subsidiary or Business Segment,Education Level,Experience Level,python,excel,hadoop,spark,aws,tableau,State
Data Scientist,124-198 ,3.2,Postmates - Corporate HQ,"San Francisco, CA","San Francisco, CA",1001 - 5000 ,2011,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown / Non-Applicable,124,198,161,Medium,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, CA
Data Scientist,124-198 ,4.9,"Visionist, Inc.","Columbia, MD","Columbia, MD",51 - 200 ,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),124,198,161,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,1,1,0,1, MD
Data Scientist,124-198 ,,Navio,"San Mateo, CA","Half Moon Bay, CA",Unknown,,,,,Unknown / Non-Applicable,124,198,161,Medium,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,1,0, CA
Data Scientist,124-198 ,3.3,Concerto HealthAI,"Boston, MA","Boston, MA",201 - 500 ,2018,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,124,198,161,Medium,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,0,0,0,0,0, MA
Data Scientist,124-198 ,,Evolvinc,"Burbank, CA","Los Angeles, CA",1 - 50 ,2005,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,124,198,161,Medium,,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,1,1,0, CA
Data Scientist,124-198 ,5.0,PROPRIUS,"Sunnyvale, CA","London, United Kingdom",1 - 50 ,,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,124,198,161,Medium,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,1,1,0,1, CA
Data Scientist,124-198 ,3.4,TECHNOCRAFT Solutions,"San Ramon, CA","Hilliard, OH",1 - 50 ,,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),124,198,161,Medium,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, CA
Data Scientist,124-198 ,4.1,"Latitude, Inc.","Washington, DC","Hanover, MD",1 - 50 ,,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161,Medium,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,0,0,0,1, DC
Data Scientist,124-198 ,5.0,Royce Geospatial,"Springfield, VA","Arlington, VA",51 - 200 ,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),124,198,161,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,0,0, VA
Data Scientist,124-198 ,4.2,CyberCoders,"Phoenix, AZ","Irvine, CA",201 - 500 ,1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),124,198,161,Medium,4-5,201 , 500 ,Private,False,False,False,False,False,False,False,False,False,False,True,Bachelor,Mid-Senior,1,0,0,0,0,0, AZ
Data Scientist,124-198 ,3.7,Booz Allen Hamilton Inc.,"Oxnard, CA","Mc Lean, VA",10000+ ,,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),124,198,161,Medium,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,0,0,1, CA
Data Scientist,124-198 ,3.8,Burns & McDonnell,"Kansas City, MO","Kansas City, MO",5001 - 10000 ,,Company - Private,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),124,198,161,Medium,3-4,5001 , 10000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, MO
Data Scientist,124-198 ,4.8,InvenTech Info,"Jersey City, NJ","Bengaluru, India",201 - 500 ,2010,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),124,198,161,Medium,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,0,0,0, NJ
Data Scientist,124-198 ,3.5,Robert Half,"Manchester, NH","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),124,198,161,Medium,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Entry,1,0,1,1,0,0, NH
Analytics - Business Assurance Data Analyst,124-198 ,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 - 1000 ,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),124,198,161,Medium,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,0,1, IA
Data Scientist,124-198 ,4.5,Conflux Systems Inc.,"Winters, TX","Alpharetta, GA",1 - 50 ,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),124,198,161,Medium,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Not Mentioned,1,1,1,1,1,0, TX
Data Scientist,124-198 ,3.9,Criteo,"Ann Arbor, MI","Paris, France",1001 - 5000 ,2005,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),124,198,161,Medium,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,0,0, MI
Data Scientist,124-198 ,3.4,Voice,"Brooklyn, NY",,Unknown,,Company - Private,,,Unknown / Non-Applicable,124,198,161,Medium,3-4,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,0,0,0,0,0, NY
Data Scientist,124-198 ,,Microagility,"New York, NY","Princeton, NJ",1 - 50 ,,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161,Medium,,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,0,1,0,0,0,0, NY
Data Scientist,124-198 ,4.1,Coverent,"McLean, VA","McLean, VA",51 - 200 ,2008,Company - Private,Consulting,Business Services,$10 to $25 million (USD),124,198,161,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, VA
Data Scientist,79-133 ,3.7,Via Transportation,"New York, NY","New York, NY",501 - 1000 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,79,133,106,Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,0,0,0,0,1, NY
Senior Data Scientist,79-133 ,3.5,Benson Hill,"Saint Louis, MO","Saint Louis, MO",201 - 500 ,2012,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),79,133,106,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Senior,1,1,0,0,0,0, MO
Data Scientist,79-133 ,4.6,"Conch Technologies, Inc","Concord, CA","Memphis, TN",51 - 200 ,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),79,133,106,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,0,0,0,0, CA
Data Scientist,79-133 ,,Falcon IT & Staffing Solutions,"Fort Belvoir, VA","Washington, DC",Unknown,,Company - Public,,,Unknown / Non-Applicable,79,133,106,Low,,Unknown,Unknown,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,1,0,0,0,0, VA
Data Scientist,79-133 ,,"Rainmaker Resources, LLC","Cincinnati, OH","Cincinnati, OH",1 - 50 ,,Company - Private,,,Unknown / Non-Applicable,79,133,106,Low,,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,0,1,0,0,0,0, OH
Data Engineer,79-133 ,4.4,Rocket Lawyer,"San Francisco, CA","San Francisco, CA",51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79,133,106,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,1,0,0,0, CA
Data Scientist,79-133 ,3.6,DataLab USA,"Germantown, MD","Germantown, MD",51 - 200 ,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,PHD,Mid-Senior,1,1,0,0,0,1, MD
Data Scientist,79-133 ,3.1,Werner Enterprises Inc,"Omaha, NE","Omaha, NE",10000+ ,1956,Company - Public,Logistics & Supply Chain,Transportation & Logistics,$2 to $5 billion (USD),79,133,106,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Senior,0,0,0,0,0,0, NE
Data Scientist,79-133 ,5.0,PeopleCom,"McLean, VA","Reston, VA",1 - 50 ,,Company - Private,,,$1 to $5 million (USD),79,133,106,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,advanced degree,Not Mentioned,1,0,0,0,0,0, VA
Data Scientist - Machine Learning,79-133 ,5.0,VANTA Partners,"Open Fork, VA","Clifton Park, NY",1 - 50 ,2018,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,79,133,106,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Not Mentioned,1,0,0,1,0,0, VA
Data Scientist,79-133 ,,B4Corp,"Reston, VA","Leesburg, VA",51 - 200 ,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106,Low,,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, VA
Data Scientist,79-133 ,,"Blue Icy Water, LLC",United States,"Livonia, MI",1 - 50 ,,Company - Private,,,Unknown / Non-Applicable,79,133,106,Low,,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,1,0,0,0,0,US
Data Scientist,79-133 ,3.5,"Farmer's Business Network, Inc.","San Carlos, CA","San Carlos, CA",201 - 500 ,2014,Company - Private,Farm Support Services,Agriculture & Forestry,Unknown / Non-Applicable,79,133,106,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,1,0,0,0,0, CA
Data Scientist,79-133 ,,Sonde Health,"Boston, MA","Boston, MA",1 - 50 ,,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),79,133,106,Low,,1 , 50 ,Private,False,False,False,False,False,False,False,False,True,False,False,Master,Entry,1,0,0,0,1,0, MA
Data Scientist,79-133 ,5.0,Maxiom,"Ashburn, VA","Ashburn, VA",1 - 50 ,,Company - Public,,,Unknown / Non-Applicable,79,133,106,Low,4-5,1 , 50 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,1,1,0,0,1, VA
Data Scientist,79-133 ,2.7,Change Healthcare,"Lombard, IL","Nashville, TN",10000+ ,2007,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106,Low,2-3,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,1,0, IL
Data Scientist,79-133 ,4.1,DCS Corp,"Hampton, VA","Alexandria, VA",1001 - 5000 ,1977,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),79,133,106,Low,4-5,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,advanced degree,Entry,1,1,0,0,0,0, VA
Data Scientist,79-133 ,2.1,Hive (CA),"San Francisco, CA","Los Angeles, CA",Unknown,2019,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,79,133,106,Low,2-3,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,0,0, CA
Machine Learning Engineer/Scientist,79-133 ,4.8,Jane Street,"New York, NY","New York, NY",501 - 1000 ,2000,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,79,133,106,Low,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,0,0, NY
Data Scientist - Intermediate,69-116 ,4.5,Envision LLC,"Saint Louis, MO","Saint Louis, MO",201 - 500 ,1994,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),69,116,92,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Not Mentioned,1,1,0,0,0,0, MO
Principal Data Scientist,69-116 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),69,116,92,Very Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,1,1,1,0, CA
Data Scientist,69-116 ,3.3,Hackensack Meridian Health,"Edison, NJ","Edison, NJ",10000+ ,,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),69,116,92,Very Low,3-4,10001 ,10000+ ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Advanced degree,Entry,1,0,0,0,0,1, NJ
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",69-116 ,3.9,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),69,116,92,Very Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Entry,0,0,0,0,0,0, MA
Data Scientist,69-116 ,3.2,Net2Source Inc.,"Alpharetta, GA","Somerset, NJ",1001 - 5000 ,2007,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),69,116,92,Very Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,1,0,0, GA
Data Scientist,69-116 ,3.2,The Trade Desk,"Boulder, CO","Ventura, CA",1001 - 5000 ,2009,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,69,116,92,Very Low,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,advanced degree,Entry,1,0,0,1,1,0, CO
Data Scientist- Industrial Discrete Sector Industry,69-116 ,3.7,IBM,"Atlanta, GA","Armonk, NY",10000+ ,,Company - Public,IT Services,Information Technology,$10+ billion (USD),69,116,92,Very Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Entry,1,1,0,0,1,0, GA
Data Scientist,69-116 ,4.4,Knowesis Inc.,"Falls Church, VA","Fairfax, VA",51 - 200 ,2007,Company - Private,Consulting,Business Services,$25 to $50 million (USD),69,116,92,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,1,0,1,1, VA
Data Scientist,69-116 ,3.1,MoTek Technologies,"Mountain View, CA","San Jose, CA",1 - 50 ,2009,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),69,116,92,Very Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Not Mentioned,1,1,0,0,0,0, CA
Data Scientist,69-116 ,3.3,The Davey Tree Expert Company,"Kent, OH","Kent, OH",10000+ ,,Self-employed,Timber Operations,Agriculture & Forestry,$1 to $2 billion (USD),69,116,92,Very Low,3-4,10001 ,10000+ ,Other,False,False,False,False,False,False,False,False,False,True,False,Bachelor,Entry,1,1,0,0,0,0, OH
Data Scientist,69-116 ,3.5,HPOne,"Trumbull, CT","Trumbull, CT",501 - 1000 ,2006,Company - Private,Insurance Carriers,Insurance,$50 to $100 million (USD),69,116,92,Very Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,0,0,0,1, CT
Data Scientist,69-116 ,,Stride Search,"San Francisco, CA","Westlake Village, CA",1 - 50 ,,Company - Private,,,Less than $1 million (USD),69,116,92,Very Low,,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,0,0,0,0,0, CA
Machine Learning Engineer,69-116 ,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,69,116,92,Very Low,2-3,501 , 1000 ,Nonprofit,True,False,False,False,False,False,False,False,False,False,False,PhD,Senior,1,0,0,0,0,0, PA
Data Scientist,69-116 ,,Blue Cloak LLC,"Sterling, VA",,Unknown,,,,,,69,116,92,Very Low,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,1,1, VA
Data Scientist,69-116 ,2.7,TBWA\Chiat\Day,"New York, NY","New York, NY",1001 - 5000 ,1968,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),69,116,92,Very Low,2-3,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,1,0,0,0,1, NY
Data Scientist,69-116 ,3.5,ThreeBridge Solutions,"Alpharetta, GA","Minneapolis, MN",501 - 1000 ,2009,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,69,116,92,Very Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,0,0,0, GA
Data Scientist,69-116 ,3.2,"Numeric, LLC","Philadelphia, PA","Chadds Ford, PA",1 - 50 ,,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),69,116,92,Very Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,1,0, PA
Data Analyst - Unilever Prestige,69-116 ,3.8,Dermalogica,"Carson, CA","Carson, CA",201 - 500 ,1986,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),69,116,92,Very Low,3-4,201 , 500 ,Private,False,False,False,False,False,False,False,False,False,False,True,Bachelor,Mid-Senior,1,0,0,0,0,1, CA
Data Scientist,69-116 ,4.2,Centraprise,"Foster City, CA","Edison, NJ",51 - 200 ,,Company - Private,IT Services,Information Technology,Less than $1 million (USD),69,116,92,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Advanced degree,Entry,1,0,0,0,0,0, CA
Data Scientist,69-116 ,4.8,TechProjects,"New York, NY","North Brunswick, NJ",1 - 50 ,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,69,116,92,Very Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, NY
Data Scientist,69-116 ,4.2,DW Simpson,"Frederick, MD","Chicago, IL",51 - 200 ,1989,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),69,116,92,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, MD
Data & Machine Learning Scientist,31-56 ,3.3,Tempus Labs,"Chicago, IL","Chicago, IL",501 - 1000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,31,56,43,Very Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,1,0, IL
